pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_cluster,language,genre
-1.0623857927757976,1.5410977356957993,2.594003313861216,1.0466791983160693,1.4769118468577567,-1.1805495659765377,0.09603346770499378,-0.3861348788140362,1.7898412379747382,-1.0641156374796752,-0.3646504748072812,0.7519706178327336,-0.8419567233061761,-0.8940133102568119,-0.4828804639530316,0.464237355535049,0,English,disco
-3.1977915358674864,-0.8940333390899742,-0.3372103477459211,0.6088068106227968,0.33470840144375413,1.016086161075434,0.6120210265976429,-1.5473899788119938,-0.20285315190422987,-2.4519407881038093,-0.07762940556352438,0.36939684356469915,-1.0606281026760145,0.7853030855863754,0.196405474627211,0.3314382685591453,0,English,classical
-0.36730810582863366,-1.3769454977695916,3.4121806578589347,-3.2002573385221926,-1.3589923390293495,3.5428777692486473,0.20979065200515742,-0.987007690453774,0.445432976888866,0.5076672651289685,-1.0448840723220914,1.9726912786515594,0.8010195164997388,1.9505420417670072,1.3857953829727372,-1.153965263076681,0,Bangla,Islamic
0.1238740270354071,-3.9059265017848794,2.4346908474565327,-1.9782752484025363,-2.0577066690139976,2.1541075194542474,-1.7571049811145019,-1.0299159272027882,-1.60683311767228,1.168575314355256,-1.2657863020527227,0.6552589703917541,0.1412576512280669,0.2908734870941682,-0.9086158970138937,0.23943558559052677,0,Bangla,Islamic
-0.06929777060677549,-2.7285976701847487,0.5808465388445214,1.9477811116251156,1.5850444225328721,1.8214773524456596,-1.0384328606605246,0.8606340446395081,0.2863700628137069,-0.12599462831557162,0.9167466653875517,0.10752226469509771,0.4011215170675449,1.7247176806335311,0.4841452942439363,-0.347999315323443,0,English,blues
4.2507923710031,-3.0522991797658006,4.11428461933019,3.5105795533644124,0.6385673219324276,-0.40850027623072455,0.5162047207399759,1.2507984440859503,0.028688237296133328,-0.25744679745341664,-0.44365107446272284,-0.9754281585435244,1.4623008836604745,0.2700197245762107,0.44630384677598206,-0.02913746221369738,1,Bangla,Islamic
-4.354188215698281,-0.6889464611978217,-0.24062206616477536,1.0367569090245703,1.039862130372869,2.913004716694666,0.6429772746079551,-0.6177899004215053,1.4639287697235426,0.04793189191852545,-0.8420370456848896,-0.735002186460982,-1.7515256146123508,0.6269542870561932,0.5959769962417154,-0.21275151911621049,0,English,rock
1.8417295971326235,1.3826026318402107,-2.293833770118827,1.5852377600217304,-1.6001867810026056,3.7966424274834867,0.29527807151928614,0.057311133374363915,2.072900959635923,-1.7544041459691406,-1.2626931669395707,-2.060600452051385,0.9208058223296882,0.4612442873108032,1.5141564837974544,-0.11473324351985101,1,English,hiphop
0.7303587126371274,0.3945379465906045,3.623006679684474,0.9318561585800443,3.6077071711588755,0.9209901857787381,0.8628964005698626,-0.40463130763955835,-0.6273951005271707,0.7389889050756043,0.3922766594638571,1.4586804151021655,-0.5298565326226031,-0.8538725241110185,-0.4075756526788283,-0.42900950185427894,0,Bangla,Pop
0.4295325949894375,2.376934619801852,0.01423936938633821,-0.23762725425686132,2.012859478088103,0.9933347369667153,-0.5872622908542022,0.5591315776586631,0.29855698107755985,0.15666369695362384,0.916311741301629,-1.0262763759210145,-0.3058280603332143,0.5539367153585759,-0.1279979529269459,-0.4043333418718722,0,Bangla,Hiphop
0.658844694224217,-1.2203279005803531,3.6446657559704194,-0.3103957562273736,-1.5146829916799522,0.5071818926966702,0.3015480144662295,-0.8079188161173189,-0.5355788166661468,1.4120748373445813,0.7149810308755898,-1.60868261563195,0.01976035071671338,0.027774575266855346,0.7461146891244268,0.68642092386598,0,Bangla,Islamic
-1.7369364770281348,-4.011563974401004,2.4954494116487314,0.1094924707855551,1.2421636621631615,2.3727043031929433,-0.2296234580125582,1.0967680113601928,-0.4287857317605605,0.18830163002425138,1.333252393624149,3.166652819004462,0.8602084293618368,1.7324638322607016,1.6663269099957405,0.30509541487731917,0,Bangla,Indie
0.343710976097647,-2.6334182248520617,1.596246310869089,1.4779993982135813,-0.2323037980170434,0.16209537795856804,0.9822927321467537,-1.2369055318329871,0.6099154107426717,-1.559793566897128,0.10884659050878208,-0.26821211646032805,0.2834684243185157,-0.9253601978707423,0.9433713369380266,0.6109993617533768,0,English,jazz
-1.9807517676219006,0.34552226158147226,-0.08645421255597527,0.1600460269561019,-2.7560500004147843,0.3936948560618733,-0.6172680760647167,-0.6200626830665494,0.2090280986196327,1.2282516848160576,-0.395337521320204,-0.9981928119110163,1.9818763655665412,1.4556872771250102,-0.6313511763778906,2.284990066594271,0,Bangla,Adhunik
-2.503992408233216,3.464148494872298,0.5604935017660861,-1.6481007971236585,-1.2260766979179754,-3.0839014047318205,-1.8015439722827868,-0.8899367541258992,-0.7529555998582127,-1.3814026364417058,0.9485719831949183,-0.8535052531272233,-0.1391786924358765,0.5655996913913665,0.7248920358858331,-0.24942554326345762,0,English,rock
1.074822947627686,0.7246468243866128,-0.4307744545081419,-0.2643876957282852,-1.0948660460689694,0.2525665783640951,0.6439606481731533,-0.14811325407832884,0.05768529445030092,-0.6757912337674966,1.1864492680370582,-1.5103529096044228,0.12202539797695344,-0.6214892885495686,1.0157646378154441,0.06924333667005923,1,Bangla,Folk
5.161976726392018,1.0375989977630977,0.9009397850530492,1.8923836550335142,3.2426889199555573,1.6910237792892913,0.08605149823932699,0.29675458237085744,0.4582352167925335,1.1599042805762294,2.173561253785873,1.25588258650127,-1.0629378575815078,-0.5445428790829335,-0.3193781286508589,1.2125764085067612,1,Bangla,Hiphop
-1.1364098703628243,-1.0319455610223294,-0.4819915911398144,0.1918466608999002,2.930472976779726,1.276755345694379,0.2701561426623546,0.9040935200138979,1.150846362789181,-1.474212848713145,0.5937569217915425,-1.2532428543877066,-1.333002858054775,-0.351137941028023,1.1813332280683788,0.8229634049788237,0,Bangla,Hiphop
-1.2700419432122452,-0.6045942172997677,0.9084358892808355,-0.1990611300985586,0.693294620117409,1.5161265047630392,0.6470463506072011,-0.2716484740002125,0.21958726319784483,0.22571952225849526,0.26739107580005006,-0.5203731884872369,-0.8710608068453133,-0.5913922242990878,0.14180564165176768,1.4530234707744996,0,Bangla,Indie
-1.6309533228945832,-0.2972948614446206,-1.3333941692334474,2.586328102390746,-0.5580555172569289,0.3919344029997057,0.18541780970373492,-0.3887141312305563,-0.08697604432459108,1.6841933577017247,0.22973377228161745,-0.21776228607067388,-0.7091164771458429,0.6390616006486554,1.2058779594376914,-0.1798679177844204,0,English,disco
2.7768677850616434,3.0485441763142402,-1.5270861163429619,-0.4894963252490346,3.018957482995327,2.195532504970669,0.4443599338605774,0.9494946485036264,-1.2821937295848302,-0.6181725232339652,2.525602514241061,0.11628220749901125,-0.3192347179374116,0.33572387032768564,1.614947798204276,0.2702320763270433,1,Bangla,Hiphop
3.3581845721689834,5.690855499526591,1.4520498654851732,0.87566416414995,0.8712204817918483,-2.129003679260934,-0.6391135820378304,0.3460209586864268,-0.4316859925301514,0.23120253408456418,-0.5037511105101952,-0.5103263886263425,-1.0029866008730677,-0.24134459314281725,0.18072277562587855,0.1963300487160904,1,English,reggae
13.576496193744324,-0.1724760725638405,-0.7277414946551802,2.4282306441396306,-3.0891297977270473,4.50897220870073,1.1070704753773821,1.2627100139340852,1.2480999839653601,-0.5307482182161297,3.49456985987018,-0.58047548200788,-1.351291552876661,-0.816062913991659,0.4975881146775842,1.200425663483866,1,Bangla,Hiphop
4.012019786520685,-2.119360586586617,0.10539948301453989,-0.24678449528269608,-1.334487477091116,1.0618389207187573,-0.8754377876247921,-1.2158051500247287,-0.9126438471336978,1.9191850516682774,1.6661011369914271,-0.6737914791234102,-1.6351847512163873,-0.09616891638907396,-0.058149945480301994,-0.1478858249574599,1,Bangla,Folk
-2.459550320313903,-0.22958326767157047,-2.4002664403979046,1.9683234456488143,-0.8476575525366665,0.6633196403394487,0.6798416542221285,0.029970921120039594,-0.09453602806590103,1.8406846128577363,0.22677176187463197,1.1103394898727086,-0.6402994740255613,1.1683290556657493,0.7477952741104656,0.5241589152627523,0,English,country
4.731170020742548,-3.8924000809591663,-2.691831842938661,-1.5284712787686427,0.4649766040974326,2.1142467751083345,-1.3204092350777636,3.348869765130507,-3.121039847312282,-1.0786106695072752,-0.12830051702157824,-0.9917100753597862,-0.8158591316856063,1.8263492004089705,-3.5020979658375015,-0.08497706625058228,1,Bangla,Adhunik
1.5388175333454848,0.08338499082369556,0.5098464148309125,-1.7133012142527821,-0.7245060159197463,1.7499771192300035,-0.21195732015111482,-1.6765057362223443,-1.0527623668314408,1.6540652363667239,-1.1113901895348404,-0.29345412180618785,0.09583208371212808,-0.2205560920788668,-1.1008034286797097,-0.6800019389124401,1,Bangla,Adhunik
-2.285938807386682,-2.065494233875939,-1.8629243285841612,1.5218004341411624,0.3389519005687467,-0.446280392552492,-1.8706533451479979,-0.15455134748700142,0.19214514137518351,1.7522233632765554,1.3360591499831518,-0.7190149308464484,-0.4701506555588265,1.8590358314080477,0.2087929915724483,-0.8586020982173408,0,English,jazz
0.1512820709755927,-0.10382356524109629,0.2682349197232388,-0.08780880635007639,2.2283361157836072,-0.9908760882891312,0.34779567651813975,0.5518659561272077,0.5541196881940731,-1.1023633833474882,0.2706263902519079,0.3693585877978798,-0.3675537841298901,-1.8689685135046537,-1.2991626687003572,-0.9942361045095929,0,English,pop
4.2579333292811485,-3.8449066348832637,-2.407421902396838,0.3278776246048641,0.24686654682408435,0.5806595104375478,-2.2661825107320266,1.3105510080820115,-1.9852526982779544,0.3243866390822507,0.7682612985077492,-0.2273484461240624,-1.4380644492301342,1.2306747934696325,-4.230178793912203,-0.38818020402476305,1,Bangla,Folk
3.840460526793198,-0.22171341221702148,2.735402075363996,1.2303056247176565,0.3750354670764052,-0.8795073370189346,-0.7228735515719317,0.34732957343025517,-0.28580931768118745,-0.5612078731549751,1.2883720036721837,0.16433497860340762,-1.403690961473573,-1.64407958254475,0.3430906439170167,-0.6358390793325166,1,English,reggae
0.5440591930199948,1.0899082623503153,2.337664855422855,0.7497647261188873,0.3672594461407009,-2.170933104447385,1.332215721528761,-0.39413220912289976,1.2605654801133879,-0.7532038847342009,-0.9495469177278558,1.0283521147460235,-1.1461202839080922,-0.4112892113415736,-0.4367637787905292,-0.25808182110425687,0,English,disco
-3.182874989588043,-1.7129789934536075,3.190440589647316,-0.30089377438045645,3.04900566598921,0.21460274113337385,-0.2694057447693002,-0.4454649405244698,0.25472377076081026,0.4359867072294859,0.13507420915447624,0.8597861926194489,0.2638589918846037,-0.15399710179173315,-0.2702109720483713,0.4534918578370467,0,Bangla,Islamic
-0.4698067511630898,-3.744497330646366,0.7824988578799431,1.4178789551445703,2.8369368832781516,-2.5607821126673933,1.442812643499495,-0.24245682801697618,0.012539071364115795,1.0459521177004065,0.3817159354418234,-0.2702093110160808,1.4584111156968182,0.17936642942699393,0.6996234041827425,0.8152539388010979,0,English,jazz
-1.8831708143244472,-1.327725466359323,-2.577548804768352,0.6140722833853008,1.3012500253367014,-0.0004700756404676714,2.5189649070503566,-0.794620013450872,-1.7350451569911676,3.1783086059089176,-0.2072998060206617,-0.1983979931862527,0.6490863030483613,1.3277902441952012,0.7403917625009868,-0.45904482095398697,0,English,country
-1.225326795555449,-2.2710867359851328,2.148736793431471,-2.215102785233336,-3.877590032166777,-0.26625623314923064,-0.7980764885407812,0.23987899301998805,-0.9048980347055099,-0.020736881108478804,-0.3208077224030782,-0.8078634161644636,-0.033927249889287844,0.29085578517627064,-1.10045721561074,0.18256692402808125,0,Bangla,Indie
-3.4256095340958064,3.3174336473817796,0.22854439138182572,-1.0196051146581904,0.7593839764178308,0.7524522967435657,0.030335332831785525,0.35849066251227973,0.6474056622926978,-0.43044700907185907,0.23431470474055233,0.34829353573194555,-0.0022159224777590727,-0.5487731003207068,-0.9551225703426969,0.38781250243888643,0,Bangla,Rock
3.371253780825974,-3.0590386317073666,0.8989799934170093,-0.5230690594922198,-0.06055010254254907,0.3868995573592806,1.6608839730445033,0.35623946092205144,-1.0270775595027957,0.20559239513032695,-0.41154329879276424,-0.7930854813330682,-0.9580325209165669,-2.1249576664465724,-0.05260235090197333,-0.08865977363263577,1,Bangla,Islamic
0.8877808062781674,0.5965639055956625,1.6279271724839846,-3.1381146619569766,0.1201242011540872,1.1354417872742788,-1.930836341194506,14.030549709329518,11.27181484323734,15.191208122615217,-1.028432147089525,1.6057528727428476,1.4471139539551126,-0.26365521007278603,0.8159715653270361,-1.641769960902568,0,Bangla,Hiphop
-2.4715756477882076,3.4835702166665885,0.07618360770716508,-1.7971748964135705,-1.3104340662511142,0.058537071695987354,-0.4908440299260163,1.5231533770414694,-0.15173871225866278,-0.9751065274437334,0.9459951550250907,1.334207847571797,0.25580396114171283,-1.3443039204140794,-0.2878198558658284,1.248934496258109,0,Bangla,Metal
