latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,vae_cluster,language,genre,filename
7.4264818627719125,3.2533624489008086,6.998734726297626,2.794775330888273,3.584613639526469,5.5746643551988,0.12286056358115419,4.310914780389831,3.1838437456288164,3.8590454218236045,3.0933498995015443,4.521730071106521,4.448453266026317,6.233604511716904,5.9287674223485185,5.74290891870706,1,Bangla,Islamic,1623.wav
7.9209982911604655,4.454371978908817,14.852103793007835,2.9628528223551225,16.860062781389715,26.316922630301253,5.746051355903509,14.144138803350113,15.882997396268824,19.976923606481645,2.575060064954368,7.3149387729769,6.432400937672365,14.878257464357723,3.78167130071821,14.802862317614936,0,Bangla,Islamic,1343.wav
2.2529738116268234,0.0,2.721510043846408,3.111122363701221,1.350208797454793,1.8151485758245707,0.8047703495175218,0.0,3.0905441816014174,0.2952493261666736,4.240199824948008,3.6758307328387376,1.7944125530431458,2.516675112605088,4.463378694543741,2.513149311147157,1,English,reggae,reggae.00085.9.wav
4.489344122436678,2.517870965030002,3.606334959144748,1.2358436838116822,3.3836542141453423,2.4864737487300923,0.49579601701836584,5.5929663572896775,2.0711564902562873,1.231601326115879,2.489992061734095,2.748620337362613,1.3182373998610886,3.9910926950279433,2.8376233285262646,2.717710453998276,1,English,blues,blues.00062.6.wav
5.029998317431745,2.207738868632632,2.9629875607945637,2.6185116780663518,3.524771618162302,3.3421566770369524,1.8045993217067673,4.409116238410437,2.9914992965471,3.2841050568341275,4.73923538099778,5.556250708321028,2.210061678009761,6.185491534526768,3.691769486269855,3.5520755919188747,1,English,blues,blues.00013.6.wav
5.173935673043626,3.960210062542959,3.1011358734938996,0.621796534189782,1.439504976160949,2.4594092753039787,0.7466764732221081,4.144434185408635,4.054612988632189,1.7856622273056162,3.8806399832181944,4.624806648092049,2.438348089963849,5.150739404029747,2.8260249565103783,2.2399384365437562,1,English,rock,rock.00007.0.wav
7.63106222752565,16.492126987309067,11.95100918735614,3.5916024693254536,9.218854240414817,8.994048876083323,1.8246801579551681,5.284732126156149,7.4757508285490495,9.380571887312936,10.08737555405316,8.359872303714353,2.262365367628851,0.6200432276423479,9.92736606335307,9.001575419922252,0,English,reggae,reggae.00086.6.wav
3.761313629812943,4.461257675693903,2.5077540884944574,1.2966515092583122,2.317097745725946,2.5094154375473035,1.693602793481038,1.0611311928880816,2.6750952837363347,1.0525561966833463,2.375208453876463,1.6528754121494724,1.1333372333945622,2.986449112580542,1.5283987093985427,4.077840510313513,1,Bangla,Rock,868.wav
2.421125506913183,4.809833663755869,3.146267451372615,2.2190548371751055,3.2347230894814127,4.179753076356461,0.23658642576241487,2.718928931570081,3.44190572901128,3.8032189749400542,2.5743938866850464,3.211144033416896,4.109542135177624,4.491370639200812,2.644017678820699,2.6188302682216738,1,Bangla,Pop,1317.wav
8.406411872273642,2.7273451035154483,4.444953598717721,1.5319903478844328,3.1096727450999597,4.314755789883688,1.9727940543622855,4.449949655873166,5.228097225866937,1.7571565524187491,4.656980915559231,5.271117437352694,2.630935714881563,5.364772283326294,3.0802410985768804,4.218945657553192,1,English,classical,classical.00020.8.wav
5.900324223075481,2.874117529421169,3.025585132423937,1.7615166321220146,2.297519103937454,3.0177276262604087,1.1297803332414609,3.3366053434799787,0.9648735453133512,0.686830400779931,2.9711383692907423,2.5259596330456255,3.3687616172120975,4.4448049488424095,3.227120109317001,5.147533255628348,1,Bangla,Adhunik,1931.wav
4.0780758523569665,5.992820899647765,3.920786308785169,1.7811556526627186,5.604772718885424,2.6003375112130986,0.13679559626314428,2.1912815233736422,1.9216618848960327,1.8093699067494025,1.8491256778309146,3.5694654930075687,3.4531706120777272,1.6838152826114163,3.2486502914554487,2.5102055365853952,1,Bangla,Metal,1229.wav
4.364667642710848,1.9199997435526341,3.9048470680648095,1.144066992460742,3.2042070787710397,3.1199140869263307,2.2447069164428792,1.6675345769703251,2.8929040575294143,3.1337948327899663,2.9475287110002037,3.2016887367665627,2.2166837359352387,2.103304307630419,2.21640659944729,3.5372770053537956,1,Bangla,Adhunik,584.wav
8.486995042608774,8.334302278916516,4.085969663555048,0.0,2.7855759754103797,6.084910697742548,3.5630221500041315,5.216966587145162,4.137989424074449,8.37886696673167,2.2465013190468435,6.313356398916257,3.338985047284498,6.634187127433659,2.6938039522469324,9.940408978125282,0,Bangla,Pop,1809.wav
2.900756686212224,1.7100529756174365,7.470848791667557,0.3455592935642413,4.75607303300075,2.776487662745954,2.6232116195933095,6.834577858303605,1.222100794358242,3.270518741694515,4.691456998235436,2.9123952132802544,4.889936777090726,5.175044854332096,5.278601890326407,3.7111169960970956,1,English,reggae,reggae.00010.1.wav
4.105986517176094,4.652366821912826,2.982012868820546,1.1847636807416642,3.078429319822541,2.286654272215288,1.0330913807268172,2.2614317405289253,3.703799443031938,1.7836363327087816,2.1669113623851364,2.7937128116695615,2.898997527513276,0.7505616435136914,2.123054297809883,2.0678430019290355,1,Bangla,Metal,943.wav
6.331134768793826,2.432927509443339,2.715594446673669,1.1985515596440939,2.3620363985092694,2.202264341058638,1.6414915581633824,2.934750217488882,5.213745861187831,2.6258141283257586,3.584690451095495,5.547027354583863,1.028441173439192,4.152935005339718,2.6234471533217496,2.242066378282575,1,English,country,country.00078.4.wav
3.7053974384881014,3.7421933664259437,4.926928082806957,1.205612527312972,5.491884515931578,2.5616677439344544,0.487766793296313,1.1589028400947807,3.366058654856597,4.743895730768938,3.6081887463916216,2.550872218167118,2.872022868738064,2.911401476903052,3.674405800098606,3.730026558025538,1,English,rock,rock.00051.5.wav
4.807218910137531,6.021907338437878,3.9716784902795466,1.0629246301295456,3.401413651696282,2.584873327096069,1.347067041007021,6.799340539436521,3.625527075371148,1.5905899873734555,3.22309634479926,4.1508533085575765,2.6590992362502623,4.086213621998397,3.707768115545362,1.8451733080274881,1,English,rock,rock.00073.8.wav
3.181394330201212,4.495015271615545,3.8959371860336987,0.0,2.8280872708851903,1.6717687198640223,0.9233908053069513,5.651604913442911,2.7533504400667486,2.307579793113222,3.29081346728738,3.1907212907629146,2.4901084336124493,4.669815499426459,2.8978229131783966,2.1979455248347803,1,English,rock,rock.00078.9.wav
1.3266175290195552,4.081099679997475,4.5682731417336635,0.21165317180270682,4.38335439875587,2.673191741679344,0.9242039173524437,3.0647222099249762,2.1784014490945443,6.82268392343907,0.9169974448926003,4.319481013304005,3.7008258518307446,0.25217445140645534,4.579492414928989,1.3661362607800847,1,English,hiphop,hiphop.00035.4.wav
6.469555521796106,7.424696128044773,11.475499823574228,3.7922859248514644,11.793348311857335,4.664584342898029,0.667809344527222,2.5127092215458076,8.241921955729534,14.217672726011138,9.202081010217874,9.21936508261678,0.0,6.85946234057151,11.047692060341863,11.809761828064907,0,English,pop,pop.00099.8.wav
0.9272783299436372,0.7197029023349308,9.07591451210709,2.323056000755891,5.19545542733249,6.338048782000349,0.3994437226604991,0.027350749169950922,2.9654088120860655,8.513666293575763,5.041219629883563,5.273917203063373,1.271924188837852,1.0804335270170735,6.020003310808615,2.701284870608016,1,English,hiphop,hiphop.00079.4.wav
6.0046704367982935,5.046010759519751,4.619025947031337,1.3317625717309696,4.337422465496829,3.474363037871,1.6326283291584969,3.4019803515730707,1.2855647390583969,1.5412046548395844,1.8664604916067176,3.284959550597527,2.3650648580986298,4.223193831407851,1.9955409870013179,3.0351762288534383,1,Bangla,Metal,573.wav
4.482982940371549,3.5531801089591095,3.539738854806627,0.3958950576241948,4.504158382212719,3.3827937540693482,0.48600796444210914,2.5481995255221963,3.307482298680433,4.236168712770513,2.340295373498909,3.7731880497779793,2.425217102133151,3.904757611550752,0.619446521671879,2.4199747305437778,1,English,jazz,jazz.00054.8.wav
4.97840390596252,0.4100014960266357,11.068262040674206,1.0278329152948755,1.2334449940481773,5.0281130552439475,0.9731760883078231,4.9630718071238,3.766256758000457,9.52962644664967,8.715728271035303,10.61094478653474,7.472577592020133,6.52247484348617,11.060150084273797,9.237001980271783,0,Bangla,Islamic,1213.wav
3.8642223132359867,3.8848900778379933,2.7071346773134413,1.5050577987457952,7.765180982450294,3.2191266227880817,2.421417287450054,1.9365548420666374,3.5495427124664687,3.927695136598856,0.5801763717170402,3.698210190817377,1.8657914419197412,6.037184846570973,1.7958093220389,5.953042156557233,1,Bangla,Rock,421.wav
6.699210739078656,6.2662639667450835,7.501502808050999,0.022888259262310598,3.3853008736303583,8.567132166320729,2.116163382254331,5.424140012587921,3.8236095307805438,0.1818884401958195,2.5310201093272933,9.41067820939153,0.0,7.847144528646681,4.134745924824347,5.718571129245828,1,Bangla,Islamic,82.wav
1.367752857240726,2.9505347651230953,3.3241236022406535,0.0,1.321274218631172,0.7348118292994732,0.6998345423899486,5.483218783007386,2.52842989489373,4.202311255583694,3.3424398648040485,1.9376431188994232,0.9749819588659338,0.8679318855297222,2.4673960490496714,2.353767289825858,1,English,disco,disco.00062.1.wav
2.551381559296443,4.262807069103477,9.80758917416252,2.528372532103966,6.9295460182679,2.6950596402533162,0.48679076066664406,4.57836101752895,1.076565248002667,8.016653869383148,3.2023466518667947,6.623647286093383,8.199982965246923,5.67588649771928,6.842107609060432,2.7561417153424306,0,English,country,country.00020.1.wav
4.220723596414855,3.306906965556707,7.739286125721478,1.749172071309865,8.531683889051463,12.106592551360947,1.7948142362179886,6.460390106187397,9.596696172385796,10.347032555088319,4.918121483003134,4.655066577958659,1.9716475627648817,6.698329328521912,2.5076549841197933,9.336105112944043,0,Bangla,Adhunik,667.wav
6.235855617593067,0.0,4.309804628588844,3.703978754329256,0.7494981588705996,0.7413320889238628,1.2977879201388678,0.6986480493176742,1.4799598959451081,1.5829126799220488,3.7760550825879835,4.226351384169858,0.1226102741869827,4.8536569561356435,3.6939993298764855,2.8149213347045747,1,English,rock,rock.00045.0.wav
2.46175752462008,2.89711483447016,4.3908650439750305,1.3811179979697468,5.933824167914562,2.2706976217665673,1.0036202361995705,0.3251981431483858,2.6714379925249214,4.15236863049129,1.647919793453881,3.314307376253544,2.032208902514516,0.8060271435048642,3.408307253709118,2.388302045030658,1,English,hiphop,hiphop.00054.7.wav
2.8238737083036884,3.4324616031278676,7.60481288891963,1.8319041872045025,4.344745363493741,6.9313799504746845,2.909317555075128,1.912139934256262,4.127576806793555,7.994761867868556,5.008409010756922,6.281107371744551,2.4186495180276264,3.4807660417461843,6.396132258941546,4.193120517104344,0,Bangla,Hiphop,969.wav
4.419671512302204,6.217346332440682,4.013737378036508,0.2644734928561378,1.824037963071047,4.001633420160197,0.6647205748049947,8.059869298812306,3.170729912102249,3.705623173517726,3.6575215149695977,2.090165996366179,3.8092374814109924,2.2734691427303075,5.223509600532969,2.3609369865360312,1,English,hiphop,hiphop.00005.4.wav
4.327819336151675,4.8593201668930135,3.8398394061308116,0.8338719339688972,2.6686330232932454,1.4222850158945413,0.533988860791268,5.6635882519088945,3.278129002088929,0.5765887581949783,2.5868286436621064,3.6009307635766334,1.7325039622133285,2.3868830227511126,2.5033366151066563,2.3949517366981667,1,English,disco,disco.00088.1.wav
3.3713047657762325,3.128607979327343,4.632220084888938,2.58100311145231,2.2910099718438794,3.156758261314569,1.5668907943518091,1.6739192344101868,1.9282039567517861,4.287981313154029,3.0984398538539213,5.120246717058942,1.6132686323758012,0.9262118208422531,1.3525039903417815,0.35790118269663634,1,English,disco,disco.00019.9.wav
5.591891643972904,3.39579205769366,3.843013960691338,1.2482298026464516,0.8604632495812381,4.023691995789035,1.9568797827760138,5.209386552973028,2.9987936066519687,1.6501267111859133,1.6602866026077592,2.8440492861711326,3.5119730684966672,2.3175471516243955,1.5179446280692157,2.0401628777706797,1,English,classical,classical.00054.7.wav
5.396982933479405,7.592646011547945,4.358919976091809,2.3553446548305157,2.688129203372361,7.728685225297114,1.17731915840011,2.8455353909985797,2.3095599314686193,4.170747322482267,3.8602218350648627,5.563291652669272,3.117644129514243,9.410929545769445,1.868010968375673,3.790893465799101,1,Bangla,Islamic,497.wav
5.623879973533161,4.8720723911731465,5.314940897948864,4.458892146744537,5.2817181649569696,6.421290881761978,0.834677170125919,3.37431499037873,2.711865839513052,3.4942897999278864,1.7354125308078043,6.643097290991085,4.794591664795686,10.502371414202047,4.574273425731145,6.255318047231225,1,Bangla,Islamic,805.wav
4.904975866497667,3.12071899029931,3.498987984295537,0.5836097486626275,0.9123135434364815,3.9378634491753584,1.0949633139897355,3.655166914156919,4.288305367701018,2.9763676391023512,4.491520117933686,4.600600343800741,2.2454408051218406,5.73108455651296,4.766500515299856,2.7977330666092346,1,English,blues,blues.00003.9.wav
7.592124886138706,1.414196436548356,14.857008100441728,2.6526690941525377,3.986844328210905,3.4097993213363686,0.0,6.262327197291619,5.0337794562718425,12.957441683057752,12.820698266535986,15.744042265346197,10.071747839797835,8.550704964661168,13.487867546257945,12.871768649832044,0,Bangla,Islamic,1211.wav
5.071734455751274,5.3346542336779,3.5008073504081203,0.831884256523661,1.3802738248054711,4.221469149314224,1.5035015254015345,6.693238536505833,3.3138848982791047,1.4836831816208849,4.773953564442095,6.181924022457513,2.6354431427774365,3.106646946712786,2.875774176327998,3.3892814676420744,1,English,rock,rock.00005.9.wav
0.16058742241892293,2.5649556293843774,4.082271022637819,0.47701995391810437,0.9365048292826426,4.657956963953515,1.970929060453072,4.413269218162547,0.41743472589814723,3.9626641613738682,5.802749047864895,1.8483166205375294,2.1201304884021637,1.2356641675977273,4.377286705637217,2.716084443398802,1,English,hiphop,hiphop.00003.9.wav
4.549758743168801,5.057999639954935,3.9201803239048285,1.5634166852881453,2.161782546703866,4.128872824217087,0.5545105800051069,2.1106448008122696,2.657379977972056,6.340029686937655,2.59791141249399,7.710272732323267,1.5716420221351883,5.023406437762366,2.686754931132908,1.524913296129247,1,Bangla,Pop,1910.wav
2.5642870743696604,3.5120700725536187,1.839149808247178,0.3081095613651703,3.670056924930112,3.24703696366492,0.3158856969144662,1.9173130907215952,3.0112268660473673,4.538766942371725,2.962936184765129,2.5433351386799363,2.035791300780746,1.959782928616363,3.757481582591731,2.230802826318028,1,Bangla,Hiphop,366.wav
6.13312570430554,3.423540716069049,6.789453443852658,0.39071564086625893,4.1566962141475505,5.054548880708684,2.2170742994833104,3.716548235695041,0.6568474210827787,6.988503676009602,4.239157879235874,6.681052944264269,4.951627144096504,5.83072100517718,5.333256587083826,5.8897824132728855,1,Bangla,Islamic,1088.wav
7.254277704467408,5.746804746084956,4.133826523663951,0.0,1.177182701336626,5.225717878295826,1.8946264431445867,2.8992054633561293,6.057713878672067,2.091203868654936,2.989631948116281,6.320363561575279,2.3709102984873267,8.71519534548895,3.6719215788953945,3.5789862517447077,1,Bangla,Indie,1353.wav
4.422689298133011,0.8419632961751207,4.379695795536083,2.9659253296399153,0.6297468057046931,5.062553398650136,1.64292865705134,3.4493511460774533,1.2241064812362576,4.370543188791645,1.9458781109530725,3.026103202137471,2.8823897026170577,3.189675893297012,1.2792940705747444,1.2549754316669297,1,English,jazz,jazz.00067.9.wav
5.052944572519391,3.873503009660553,4.927747974384638,1.1520171840971338,3.997913355802375,2.1862027716655343,2.056515331012834,5.3766143480653525,0.6526701978003794,3.2016264707817905,3.19277535504094,2.0615415851354295,5.55916743437094,4.427967138734378,4.49822249224308,4.3696106715608565,1,Bangla,Adhunik,1899.wav
4.696592617563766,3.9670147367756217,5.572743254996846,0.8717793705138909,7.295251665969658,3.9835669927116513,0.961456438557134,2.805159333953599,2.912577769898324,4.630685831679784,1.5940508703638672,3.159017066735267,3.886812614747197,1.2166755332764918,2.045304277184548,2.7095471812183325,1,English,rock,rock.00057.8.wav
2.240382913891171,1.3752122852228814,3.588634101936102,1.3213534119218842,2.3856273478327314,4.188332860392545,0.6685796597432985,2.2327706491492694,1.2502652549633473,4.191144354255024,2.3067381549886417,1.3901329789415957,1.8916485074091884,0.5399394507745257,3.148377579068381,2.73909684923519,1,Bangla,Folk,1549.wav
4.906199984161409,7.3653369512394615,8.090015462374213,2.769884696659894,4.996697628486775,8.427769358917645,3.240124158629696,5.518874534017057,7.3987307514863065,11.195978351222967,4.91866144911019,9.61372910544677,5.062236466876975,7.2795607797214785,8.312917396787004,4.778996105067183,0,Bangla,Hiphop,1558.wav
2.9643680808442254,1.6404023788004445,2.2121313883576166,1.1408138992436332,1.4786258584637688,4.149703426201693,2.028557995431125,2.7471029365891306,4.20090159527295,2.4638951477452005,3.283065995809292,3.9842447415368705,2.1578087100645735,0.969303669992429,1.623885067053874,3.30285709843327,1,Bangla,Hiphop,526.wav
4.042172725151876,2.6420312402218054,2.510567364095406,0.986239370416809,1.050060228590099,3.4557940799102633,1.9752607568989615,3.1047933898545925,1.8503165937053585,2.4143613893244837,1.9455954189635032,3.4103583634394994,2.9353300995024822,2.2889444563585895,2.4083192019325996,3.1170147206282013,1,Bangla,Indie,294.wav
3.63177236076957,4.350456268337662,4.989720038379085,0.7953576272394358,3.149723965262327,2.845617161857291,0.7919036902705605,6.58272960341081,3.2697847084557305,3.4606767829647542,3.66987155246168,4.997853701118779,2.242551443070604,4.06027093847326,3.965714242599197,3.5199377334325788,1,English,disco,disco.00059.6.wav
1.8674617258177688,4.043900470452622,2.8568448648275884,0.5504217006622794,2.9943823482807574,5.839551878171149,0.0,1.542792680811205,5.458581715885055,6.193266628632494,1.4466518066906269,2.7954363351405194,2.550529843202307,1.0987770388059834,4.174856780854508,2.274305159612006,1,Bangla,Hiphop,266.wav
2.9902180788212505,6.595971942207465,8.511259497180315,3.6409662457765406,8.223192076264029,5.007151133098725,1.3944467359188777,2.199041713764614,3.7580945337986185,10.591449813825148,3.30968384520383,7.024605017809162,5.140506808241949,2.7028313095931065,7.152006768766221,3.3264647023493525,0,English,reggae,reggae.00052.7.wav
4.008720810508359,5.6402381864510405,13.452556034814732,5.4703717863984105,6.336508315244923,17.97294061625761,4.670841924968209,6.773378824668676,5.214047612545528,16.393755978387613,6.38149501101207,8.542407776870782,6.003359436261383,9.296968721637384,13.770017593611175,4.926709018267299,0,Bangla,Hiphop,1042.wav
5.119765891316382,5.29971073855207,8.464766784824311,2.4072705023138115,6.984588979567332,10.138859131528614,1.0759884041614092,6.526096073543986,5.104565522011372,7.595337377918382,3.048711695138894,9.03305422905845,5.087391578586163,8.693917964312094,7.650431899883703,6.698580469244366,0,Bangla,Folk,49.wav
4.19216927753335,5.3540088826844805,4.8016652196194896,0.3153091364995706,2.4063365056666504,2.7633978266990824,0.9241252932526858,6.654469178967258,3.9147975183811146,2.9191980273427585,2.7722012834560044,3.5888300936722746,1.62286162784363,4.145675658663362,3.6540408284630463,3.1660124952104023,1,English,country,country.00062.5.wav
4.034764584288444,2.095766949857561,5.107309824076872,0.2912705922971108,3.964860950852917,4.866562216112644,0.14550091614769853,1.250118567361965,8.13556357826144,3.8532373554691386,3.879332687836743,2.8899003700468033,3.5022642641263797,9.197012717358453,8.032503588430261,9.023363666746198,1,Bangla,Adhunik,1413.wav
3.333669774485049,4.520411748362023,3.3166183541227485,2.473374441728064,4.8904170534758205,4.9769481317391655,0.35093914449092367,3.689973709773898,0.8876659767036519,5.1986037275243895,1.6084517206507756,4.1124013981252725,2.9138039522734376,6.825431680229747,2.691864629208602,4.527630828524541,1,Bangla,Adhunik,1390.wav
5.470351829716838,3.4883568014114323,4.251507931871797,0.8633097089313886,5.342173524707012,4.164775130502647,0.771496766711568,6.321407182167352,5.396696680911343,2.407779227954833,3.403591141634981,4.136209552233986,2.2251349460586116,4.914734702016172,4.329441723704066,3.7250148060998716,1,English,jazz,jazz.00013.6.wav
3.727882897731111,1.3074661323248475,2.3051859249480096,1.3575100319182538,3.135169416563632,3.9469382272747247,0.30067048171643773,0.8958776762727881,3.518787009706829,3.9497390047567715,0.8959777848731088,2.340615732863032,0.0,0.9317760705722347,1.2966935190892646,1.2576134224853244,1,English,pop,pop.00003.9.wav
5.181122746304352,2.8321854916756384,6.206930824897471,2.2901607963970827,6.912070183836085,6.360229328661267,2.0001983417383475,3.4060106627874362,7.701534242472609,4.859129826892151,4.232903121451453,4.007849148807575,2.4173230643817645,10.048203197284748,7.912406961284198,7.449479590086699,0,Bangla,Folk,2120.wav
3.2099828939521875,2.2232350968237298,7.745171200777901,2.7351199301156646,5.40074073699349,6.40864338521093,1.7391461764286533,0.8890305885821782,3.09714974436786,6.867246737017476,4.084860170096526,8.632152152861059,1.2052274363485143,3.5242962153663853,5.7137398473423096,2.705975054306897,1,English,reggae,reggae.00093.8.wav
3.3067145142115897,3.585827848865511,6.968509099827098,1.3368349311730203,3.150490254843223,3.1837124791231055,0.16327118693945616,2.256722285400349,1.7035608525294703,6.5034364656642865,3.028632223668062,5.114411717279514,2.749917886478359,2.3954281835415574,2.1451234653314564,1.7847340238613207,1,English,disco,disco.00045.0.wav
6.524408716384409,4.074115357429012,2.5446063132387944,1.8157321870663388,2.465558125284333,2.974809549764176,1.1986809645079801,2.4668395638583087,3.3851413728603044,3.2075881864473317,2.570668339928884,5.719212445173271,2.1144995071362156,4.819806428865693,1.9674363995853286,2.752204687604141,1,Bangla,Islamic,1950.wav
7.0859897256713404,1.7402673186752906,4.48460657524089,1.3479546204319166,4.056656668388234,3.1452158755682493,2.170803490325404,4.86593564123204,4.535573701192356,7.26199824883417,2.789614776821994,5.182816494701332,2.516617294692142,6.192636968373797,2.4966971950492622,5.390648483405774,1,English,jazz,jazz.00097.4.wav
5.476207532403357,5.223130603355676,4.261087657628283,0.0,3.538531294044422,2.7474660295392237,0.2138366759661877,7.769827332931721,3.957532538759373,6.00119064708661,3.167774249094817,4.672439295586519,1.5901440814180534,6.295218794100617,2.7121600544620748,6.211244327984441,1,English,country,country.00059.8.wav
6.140693269624242,2.7513323361809103,6.401242676845781,0.661613705448982,5.309626980744513,4.0956045145616695,0.5642223864364013,2.377333204293477,1.1674781444266895,2.987513425272072,2.981867214457911,3.7050211206253834,3.178894220502168,6.19640260191967,4.015445099141127,5.532272609151748,1,Bangla,Indie,1379.wav
4.9863773104869376,5.830177039205736,3.17757627899057,1.1143820393215693,3.263758895999039,2.15898066174832,0.15917927910975385,3.2521626820570946,2.912074563433906,2.9067063544736285,2.9159541677034917,3.0385776411514565,2.497627806962538,1.655666771742897,3.1241353456903593,2.9036619175728893,1,Bangla,Rock,218.wav
3.924693188807818,1.721406518820175,5.5853134585312025,2.2707769353339544,3.8921894353135995,6.3925155835661345,0.0,2.9108236602381288,3.06409634319528,7.520650696229317,2.6757096828708473,6.288227640592058,2.4072834910618877,6.816591263043995,3.3651010453549537,6.3124088391587545,1,Bangla,Islamic,1999.wav
20.304850898890543,22.69730788415309,22.238238985654455,4.33599787833588,16.59895763960397,2.823952383084984,0.0,3.9829528017427256,15.95835723468134,20.980044757499726,35.609173368625925,19.553019890059566,0.0,23.393681582972288,36.83768991505176,29.343871100699122,0,Bangla,Hiphop,707.wav
4.445999709115677,5.656619715341831,4.607280958900573,1.917162730583236,3.434811559797786,3.1531836282120227,1.3835152023990454,1.7656833864868957,3.461800966173059,2.033699867210121,1.8094586742002128,2.291335470225194,2.122016853107519,1.1450164371365912,3.3082039375327343,3.0987646222291287,1,Bangla,Metal,1792.wav
6.05585875409161,4.25791501201684,3.8202650878952444,0.5309452518467729,1.728301870892082,3.3030428873025652,1.435630971336145,6.7596689346337,2.8891281270959697,1.8340463893497958,1.041750470776607,1.8617254834278174,3.431548174968656,2.197624771274148,3.17319897604204,1.2865396809385037,1,English,metal,metal.00067.8.wav
4.540864699750376,4.772007467439533,3.7279861319629966,0.9223087545777625,5.159140006041016,3.470064217318384,0.7322274310265846,1.1682836118322792,4.219800319185461,4.725219103288398,2.7855460793361626,2.097606120882352,1.585703681208332,1.5623453980671376,1.8093659631149872,2.5636883870114717,1,English,pop,pop.00008.8.wav
5.589864466168304,3.11212581363004,3.779945113865085,1.5107413468723163,2.470039299806768,4.638420200171187,0.313800157968241,3.200009467685524,3.88322386957213,4.219830056571934,2.0814976048978626,3.696458071739947,2.7653572200780294,2.2927459224730775,4.517898940134611,4.792329715212078,1,Bangla,Pop,1758.wav
